dataset,N,N_indexed,exception_rate,users,roles,predicate_implementation,seed,predicate_lookup_latency_ns,query_latency_overhead_pct,memory_ratio_vs_shared,effective_view_class_count,overlay_count,drift10,operational_leakage,revocation_throughput
SIFT1M,1000000,1000000,0.2,100000,100,effective_view_id,3,39.60654,1.73373,1.0,597,1294,0.010853,0.0,25651.153
SIFT1M,1000000,1000000,0.2,100000,100,effective_view_id,4,44.788925,1.490936,1.0,634,1368,0.008976,0.0,27834.084
SIFT1M,1000000,1000000,0.2,100000,500,short_sorted_vector,0,87.504409,2.528179,1.0,2968,6436,0.007616,0.0,27218.045
SIFT1M,1000000,1000000,0.2,100000,500,short_sorted_vector,1,85.322227,2.470181,1.0,3063,6626,0.009364,0.0,29536.555
SIFT1M,1000000,1000000,0.2,100000,500,short_sorted_vector,2,77.539867,2.570107,1.0,2952,6404,0.006724,0.0,28261.809
SIFT1M,1000000,1000000,0.2,100000,500,short_sorted_vector,3,80.884902,2.819142,1.0,3011,6522,0.007497,0.0,27653.449
SIFT1M,1000000,1000000,0.2,100000,500,short_sorted_vector,4,83.208899,2.708318,1.0,2953,6406,0.009517,0.0,29923.747
SIFT1M,1000000,1000000,0.2,100000,500,hash_set,0,71.981092,2.415707,1.0,3013,6526,0.007311,0.0,27707.709
SIFT1M,1000000,1000000,0.2,100000,500,hash_set,1,69.703799,2.100806,1.0,2966,6432,0.006385,0.0,26979.16
SIFT1M,1000000,1000000,0.2,100000,500,hash_set,2,60.340417,2.217132,1.0,3090,6680,0.007683,0.0,28393.419
SIFT1M,1000000,1000000,0.2,100000,500,hash_set,3,68.533861,2.387752,1.0,3001,6502,0.008416,0.0,27429.585
SIFT1M,1000000,1000000,0.2,100000,500,hash_set,4,63.182731,2.822401,1.0,2891,6282,0.006022,0.0,28012.05
SIFT1M,1000000,1000000,0.2,100000,500,roaring_bitmap,0,64.735249,2.231806,1.0,3075,6650,0.008821,0.0,27092.54
SIFT1M,1000000,1000000,0.2,100000,500,roaring_bitmap,1,63.308384,2.144577,1.0,2990,6480,0.009421,0.0,26860.127
SIFT1M,1000000,1000000,0.2,100000,500,roaring_bitmap,2,63.873013,1.964304,1.0,2896,6292,0.009485,0.0,24964.06
SIFT1M,1000000,1000000,0.2,100000,500,roaring_bitmap,3,65.271053,1.959536,1.0,2935,6370,0.004799,0.0,26665.057
SIFT1M,1000000,1000000,0.2,100000,500,roaring_bitmap,4,59.111921,1.999719,1.0,3070,6640,0.007072,0.0,26743.933
SIFT1M,1000000,1000000,0.2,100000,500,role_bitset,0,50.891269,1.608439,1.0,2960,6420,0.007134,0.0,26791.485
SIFT1M,1000000,1000000,0.2,100000,500,role_bitset,1,50.732848,1.830216,1.0,3101,6702,0.007162,0.0,28654.494
SIFT1M,1000000,1000000,0.2,100000,500,role_bitset,2,52.675792,1.468741,1.0,2918,6336,0.009577,0.0,28289.475
SIFT1M,1000000,1000000,0.2,100000,500,role_bitset,3,51.73515,1.774962,1.0,3054,6608,0.008046,0.0,28051.934
SIFT1M,1000000,1000000,0.2,100000,500,role_bitset,4,50.763604,1.652421,1.0,2948,6396,0.008656,0.0,25781.561
SIFT1M,1000000,1000000,0.2,100000,500,effective_view_id,0,41.741627,1.510644,1.0,3062,6624,0.008219,0.0,27737.102
SIFT1M,1000000,1000000,0.2,100000,500,effective_view_id,1,40.15988,1.556459,1.0,2858,6216,0.008254,0.0,27529.641
SIFT1M,1000000,1000000,0.2,100000,500,effective_view_id,2,36.577644,1.421673,1.0,2855,6210,0.007063,0.0,27724.798
SIFT1M,1000000,1000000,0.2,100000,500,effective_view_id,3,42.439116,1.770339,1.0,2987,6474,0.009115,0.0,27601.163
SIFT1M,1000000,1000000,0.2,100000,500,effective_view_id,4,42.594513,1.373339,1.0,3107,6714,0.009015,0.0,25889.847
SIFT1M,1000000,1000000,0.5,1000,10,short_sorted_vector,0,132.963875,6.027369,1.0,128,650,0.011121,0.0,18918.233
SIFT1M,1000000,1000000,0.5,1000,10,short_sorted_vector,1,137.097388,6.067746,1.0,144,730,0.014824,0.0,20208.731
SIFT1M,1000000,1000000,0.5,1000,10,short_sorted_vector,2,133.324434,5.981411,1.0,129,655,0.012238,0.0,18958.348
SIFT1M,1000000,1000000,0.5,1000,10,short_sorted_vector,3,131.194117,5.94217,1.0,132,670,0.01285,0.0,19008.151
SIFT1M,1000000,1000000,0.5,1000,10,short_sorted_vector,4,136.120917,5.939085,1.0,136,690,0.01114,0.0,19343.77
SIFT1M,1000000,1000000,0.5,1000,10,hash_set,0,114.626813,5.055915,1.0,132,670,0.015481,0.0,18632.428
SIFT1M,1000000,1000000,0.5,1000,10,hash_set,1,105.525032,4.98739,1.0,133,675,0.013407,0.0,19855.842
SIFT1M,1000000,1000000,0.5,1000,10,hash_set,2,111.973978,5.365235,1.0,136,690,0.013423,0.0,18490.221
SIFT1M,1000000,1000000,0.5,1000,10,hash_set,3,109.059487,4.916782,1.0,133,675,0.011277,0.0,17612.258
SIFT1M,1000000,1000000,0.5,1000,10,hash_set,4,107.026183,5.226626,1.0,136,690,0.01763,0.0,18810.701
SIFT1M,1000000,1000000,0.5,1000,10,roaring_bitmap,0,105.709735,4.173792,1.0,125,635,0.0115,0.0,18601.041
SIFT1M,1000000,1000000,0.5,1000,10,roaring_bitmap,1,99.904174,4.7793,1.0,142,720,0.010277,0.0,18442.762
SIFT1M,1000000,1000000,0.5,1000,10,roaring_bitmap,2,99.574677,4.587976,1.0,132,670,0.012751,0.0,18721.371
SIFT1M,1000000,1000000,0.5,1000,10,roaring_bitmap,3,104.603207,4.532896,1.0,126,640,0.011884,0.0,18478.798
SIFT1M,1000000,1000000,0.5,1000,10,roaring_bitmap,4,100.401718,4.134674,1.0,132,670,0.013268,0.0,18431.02
SIFT1M,1000000,1000000,0.5,1000,10,role_bitset,0,81.637218,3.725362,1.0,138,700,0.011734,0.0,18056.528
SIFT1M,1000000,1000000,0.5,1000,10,role_bitset,1,77.758827,3.35723,1.0,134,680,0.011346,0.0,18961.997
SIFT1M,1000000,1000000,0.5,1000,10,role_bitset,2,86.614268,3.816244,1.0,133,675,0.011755,0.0,19014.378
SIFT1M,1000000,1000000,0.5,1000,10,role_bitset,3,77.795474,4.046242,1.0,136,690,0.012662,0.0,19266.309
SIFT1M,1000000,1000000,0.5,1000,10,role_bitset,4,83.791331,3.590836,1.0,132,670,0.012411,0.0,18421.493
SIFT1M,1000000,1000000,0.5,1000,10,effective_view_id,0,69.09985,3.416018,1.0,134,680,0.011551,0.0,17813.821
SIFT1M,1000000,1000000,0.5,1000,10,effective_view_id,1,67.934605,3.430696,1.0,132,670,0.010465,0.0,18445.291
SIFT1M,1000000,1000000,0.5,1000,10,effective_view_id,2,75.776965,3.430643,1.0,134,680,0.015888,0.0,17215.393
SIFT1M,1000000,1000000,0.5,1000,10,effective_view_id,3,70.875511,3.392127,1.0,141,715,0.010197,0.0,18491.366
SIFT1M,1000000,1000000,0.5,1000,10,effective_view_id,4,74.844025,3.139373,1.0,136,690,0.011049,0.0,18450.972
SIFT1M,1000000,1000000,0.5,1000,50,short_sorted_vector,0,132.090502,5.890014,1.0,664,3370,0.012938,0.0,19421.605
SIFT1M,1000000,1000000,0.5,1000,50,short_sorted_vector,1,135.115943,6.183427,1.0,677,3435,0.012343,0.0,18959.184
SIFT1M,1000000,1000000,0.5,1000,50,short_sorted_vector,2,135.929708,5.808283,1.0,684,3470,0.011308,0.0,18610.725
SIFT1M,1000000,1000000,0.5,1000,50,short_sorted_vector,3,137.789282,6.13031,1.0,673,3415,0.01265,0.0,18603.439
SIFT1M,1000000,1000000,0.5,1000,50,short_sorted_vector,4,129.121037,5.84132,1.0,687,3485,0.013345,0.0,18454.406
SIFT1M,1000000,1000000,0.5,1000,50,hash_set,0,113.477051,4.930379,1.0,661,3355,0.012556,0.0,18009.895
SIFT1M,1000000,1000000,0.5,1000,50,hash_set,1,112.20609,4.820827,1.0,654,3320,0.013274,0.0,18801.03
SIFT1M,1000000,1000000,0.5,1000,50,hash_set,2,110.751395,5.134619,1.0,667,3385,0.013191,0.0,18630.866
SIFT1M,1000000,1000000,0.5,1000,50,hash_set,3,107.987164,5.027822,1.0,686,3480,0.00992,0.0,19152.633
SIFT1M,1000000,1000000,0.5,1000,50,hash_set,4,107.636774,4.908945,1.0,656,3330,0.010635,0.0,18146.17
SIFT1M,1000000,1000000,0.5,1000,50,roaring_bitmap,0,102.773478,4.853217,1.0,723,3665,0.013342,0.0,17745.742
SIFT1M,1000000,1000000,0.5,1000,50,roaring_bitmap,1,98.040439,4.862859,1.0,671,3405,0.013325,0.0,18493.429
SIFT1M,1000000,1000000,0.5,1000,50,roaring_bitmap,2,99.094144,4.86464,1.0,695,3525,0.009933,0.0,17909.914
SIFT1M,1000000,1000000,0.5,1000,50,roaring_bitmap,3,102.34474,4.636703,1.0,659,3345,0.013257,0.0,18607.8
SIFT1M,1000000,1000000,0.5,1000,50,roaring_bitmap,4,106.713571,4.575792,1.0,707,3585,0.011914,0.0,19411.746
SIFT1M,1000000,1000000,0.5,1000,50,role_bitset,0,82.961419,3.811752,1.0,660,3350,0.011834,0.0,17798.229
SIFT1M,1000000,1000000,0.5,1000,50,role_bitset,1,80.432439,3.525462,1.0,651,3305,0.010277,0.0,18802.389
SIFT1M,1000000,1000000,0.5,1000,50,role_bitset,2,83.780488,3.971873,1.0,683,3465,0.012782,0.0,18624.683
SIFT1M,1000000,1000000,0.5,1000,50,role_bitset,3,81.485624,3.604593,1.0,675,3425,0.011395,0.0,18912.616
SIFT1M,1000000,1000000,0.5,1000,50,role_bitset,4,84.431321,3.675024,1.0,657,3335,0.010678,0.0,18951.172
SIFT1M,1000000,1000000,0.5,1000,50,effective_view_id,0,72.906479,3.212696,1.0,685,3475,0.011043,0.0,18739.682
SIFT1M,1000000,1000000,0.5,1000,50,effective_view_id,1,72.085413,3.497896,1.0,686,3480,0.012741,0.0,19382.566
SIFT1M,1000000,1000000,0.5,1000,50,effective_view_id,2,69.970942,3.251428,1.0,664,3370,0.013175,0.0,18502.502
SIFT1M,1000000,1000000,0.5,1000,50,effective_view_id,3,70.453316,3.089324,1.0,689,3495,0.010081,0.0,18775.024
SIFT1M,1000000,1000000,0.5,1000,50,effective_view_id,4,69.070113,3.528885,1.0,668,3390,0.010541,0.0,18884.706
SIFT1M,1000000,1000000,0.5,1000,100,short_sorted_vector,0,132.461374,5.814484,1.0,1000,5100,0.011438,0.0,18183.381
SIFT1M,1000000,1000000,0.5,1000,100,short_sorted_vector,1,137.023592,5.833997,1.0,1000,5100,0.011559,0.0,18743.699
SIFT1M,1000000,1000000,0.5,1000,100,short_sorted_vector,2,139.555218,5.780692,1.0,1000,5100,0.013889,0.0,18337.428
SIFT1M,1000000,1000000,0.5,1000,100,short_sorted_vector,3,138.678919,5.757887,1.0,1000,5100,0.013797,0.0,19534.037
SIFT1M,1000000,1000000,0.5,1000,100,short_sorted_vector,4,133.698661,5.728416,1.0,1000,5100,0.011621,0.0,18320.32
SIFT1M,1000000,1000000,0.5,1000,100,hash_set,0,114.816956,5.152052,1.0,1000,5100,0.009774,0.0,19092.35
SIFT1M,1000000,1000000,0.5,1000,100,hash_set,1,112.087555,5.211051,1.0,1000,5100,0.01086,0.0,19002.419
SIFT1M,1000000,1000000,0.5,1000,100,hash_set,2,106.66763,4.913243,1.0,1000,5100,0.008893,0.0,20171.315
SIFT1M,1000000,1000000,0.5,1000,100,hash_set,3,110.511636,5.127216,1.0,1000,5100,0.010331,0.0,17566.91
SIFT1M,1000000,1000000,0.5,1000,100,hash_set,4,109.226741,4.808204,1.0,1000,5100,0.012499,0.0,17424.655
SIFT1M,1000000,1000000,0.5,1000,100,roaring_bitmap,0,104.801727,4.875564,1.0,1000,5100,0.011533,0.0,18694.29
SIFT1M,1000000,1000000,0.5,1000,100,roaring_bitmap,1,99.959754,4.79599,1.0,1000,5100,0.012078,0.0,18290.622
SIFT1M,1000000,1000000,0.5,1000,100,roaring_bitmap,2,98.871846,4.728368,1.0,1000,5100,0.011572,0.0,18154.668
SIFT1M,1000000,1000000,0.5,1000,100,roaring_bitmap,3,104.864594,4.589545,1.0,1000,5100,0.01365,0.0,18462.563
SIFT1M,1000000,1000000,0.5,1000,100,roaring_bitmap,4,102.672716,4.678295,1.0,1000,5100,0.010443,0.0,18427.252
SIFT1M,1000000,1000000,0.5,1000,100,role_bitset,0,85.007949,3.583703,1.0,1000,5100,0.013417,0.0,18203.489
SIFT1M,1000000,1000000,0.5,1000,100,role_bitset,1,83.797216,4.117751,1.0,1000,5100,0.011579,0.0,18628.961
SIFT1M,1000000,1000000,0.5,1000,100,role_bitset,2,84.499115,3.665208,1.0,1000,5100,0.011997,0.0,18276.178
SIFT1M,1000000,1000000,0.5,1000,100,role_bitset,3,82.220359,4.09325,1.0,1000,5100,0.012542,0.0,17948.602
SIFT1M,1000000,1000000,0.5,1000,100,role_bitset,4,86.703467,3.923082,1.0,1000,5100,0.013045,0.0,19454.781
SIFT1M,1000000,1000000,0.5,1000,100,effective_view_id,0,70.430171,3.32561,1.0,1000,5100,0.012211,0.0,18535.796
SIFT1M,1000000,1000000,0.5,1000,100,effective_view_id,1,65.95333,3.597949,1.0,1000,5100,0.007434,0.0,18663.586
SIFT1M,1000000,1000000,0.5,1000,100,effective_view_id,2,72.886368,2.799905,1.0,1000,5100,0.014547,0.0,19108.024
SIFT1M,1000000,1000000,0.5,1000,100,effective_view_id,3,67.640754,3.518917,1.0,1000,5100,0.012995,0.0,19266.667
SIFT1M,1000000,1000000,0.5,1000,100,effective_view_id,4,76.992435,3.422492,1.0,1000,5100,0.011941,0.0,17377.511
SIFT1M,1000000,1000000,0.5,1000,500,short_sorted_vector,0,135.712889,5.924377,1.0,1000,5500,0.010166,0.0,18557.603
SIFT1M,1000000,1000000,0.5,1000,500,short_sorted_vector,1,134.810314,6.062982,1.0,1000,5500,0.01345,0.0,19305.873
SIFT1M,1000000,1000000,0.5,1000,500,short_sorted_vector,2,132.922381,6.201038,1.0,1000,5500,0.012892,0.0,19340.171
SIFT1M,1000000,1000000,0.5,1000,500,short_sorted_vector,3,129.788691,6.204129,1.0,1000,5500,0.012135,0.0,19297.431
SIFT1M,1000000,1000000,0.5,1000,500,short_sorted_vector,4,132.347577,5.662448,1.0,1000,5500,0.013214,0.0,18345.432
SIFT1M,1000000,1000000,0.5,1000,500,hash_set,0,112.487288,4.84251,1.0,1000,5500,0.010319,0.0,18283.641
SIFT1M,1000000,1000000,0.5,1000,500,hash_set,1,104.318461,4.750063,1.0,1000,5500,0.012287,0.0,19288.106
SIFT1M,1000000,1000000,0.5,1000,500,hash_set,2,112.578673,4.703117,1.0,1000,5500,0.011353,0.0,18065.99
SIFT1M,1000000,1000000,0.5,1000,500,hash_set,3,105.850635,4.861781,1.0,1000,5500,0.012415,0.0,18595.92
SIFT1M,1000000,1000000,0.5,1000,500,hash_set,4,109.006514,4.890084,1.0,1000,5500,0.011997,0.0,16915.13
SIFT1M,1000000,1000000,0.5,1000,500,roaring_bitmap,0,98.103015,4.568164,1.0,1000,5500,0.011599,0.0,18484.995
SIFT1M,1000000,1000000,0.5,1000,500,roaring_bitmap,1,100.713376,4.472161,1.0,1000,5500,0.011957,0.0,17336.805
SIFT1M,1000000,1000000,0.5,1000,500,roaring_bitmap,2,101.938876,4.478636,1.0,1000,5500,0.012811,0.0,18243.444
SIFT1M,1000000,1000000,0.5,1000,500,roaring_bitmap,3,106.904119,4.921945,1.0,1000,5500,0.011145,0.0,17285.333
SIFT1M,1000000,1000000,0.5,1000,500,roaring_bitmap,4,101.682412,4.543635,1.0,1000,5500,0.011429,0.0,18380.903
SIFT1M,1000000,1000000,0.5,1000,500,role_bitset,0,76.112375,3.987807,1.0,1000,5500,0.009319,0.0,18725.313
SIFT1M,1000000,1000000,0.5,1000,500,role_bitset,1,85.86375,3.644633,1.0,1000,5500,0.012079,0.0,18318.832
SIFT1M,1000000,1000000,0.5,1000,500,role_bitset,2,83.580326,3.892664,1.0,1000,5500,0.013051,0.0,17829.994
SIFT1M,1000000,1000000,0.5,1000,500,role_bitset,3,81.219396,4.111947,1.0,1000,5500,0.012258,0.0,19546.771
SIFT1M,1000000,1000000,0.5,1000,500,role_bitset,4,78.988852,3.896996,1.0,1000,5500,0.008677,0.0,18549.481
SIFT1M,1000000,1000000,0.5,1000,500,effective_view_id,0,72.724618,3.391007,1.0,1000,5500,0.011661,0.0,18895.899
SIFT1M,1000000,1000000,0.5,1000,500,effective_view_id,1,70.731759,3.120019,1.0,1000,5500,0.009851,0.0,18965.268
SIFT1M,1000000,1000000,0.5,1000,500,effective_view_id,2,70.547779,3.479404,1.0,1000,5500,0.009853,0.0,18521.264
SIFT1M,1000000,1000000,0.5,1000,500,effective_view_id,3,74.926549,3.500147,1.0,1000,5500,0.012811,0.0,18983.194
SIFT1M,1000000,1000000,0.5,1000,500,effective_view_id,4,70.129092,3.42409,1.0,1000,5500,0.013819,0.0,18347.606
SIFT1M,1000000,1000000,0.5,10000,10,short_sorted_vector,0,142.330851,5.675133,1.0,137,695,0.010191,0.0,16966.376
SIFT1M,1000000,1000000,0.5,10000,10,short_sorted_vector,1,134.233341,5.760308,1.0,138,700,0.013308,0.0,17840.232
SIFT1M,1000000,1000000,0.5,10000,10,short_sorted_vector,2,134.990944,6.251615,1.0,139,705,0.008817,0.0,17516.215
SIFT1M,1000000,1000000,0.5,10000,10,short_sorted_vector,3,137.789424,6.05224,1.0,135,685,0.011973,0.0,19646.043
SIFT1M,1000000,1000000,0.5,10000,10,short_sorted_vector,4,132.177944,5.917338,1.0,134,680,0.01112,0.0,19456.029
SIFT1M,1000000,1000000,0.5,10000,10,hash_set,0,110.017632,4.866921,1.0,137,695,0.013287,0.0,18895.501
SIFT1M,1000000,1000000,0.5,10000,10,hash_set,1,106.1617,4.878476,1.0,134,680,0.013057,0.0,18283.043
SIFT1M,1000000,1000000,0.5,10000,10,hash_set,2,110.485627,5.020481,1.0,134,680,0.009866,0.0,17253.861
SIFT1M,1000000,1000000,0.5,10000,10,hash_set,3,117.258608,4.715732,1.0,138,700,0.012462,0.0,18895.887
SIFT1M,1000000,1000000,0.5,10000,10,hash_set,4,113.812922,4.990549,1.0,132,670,0.009833,0.0,18354.267
SIFT1M,1000000,1000000,0.5,10000,10,roaring_bitmap,0,104.802976,4.284691,1.0,133,675,0.014497,0.0,18347.078
SIFT1M,1000000,1000000,0.5,10000,10,roaring_bitmap,1,99.541992,4.541849,1.0,137,695,0.01234,0.0,19119.687
SIFT1M,1000000,1000000,0.5,10000,10,roaring_bitmap,2,102.102275,4.91685,1.0,128,650,0.013029,0.0,18573.755
SIFT1M,1000000,1000000,0.5,10000,10,roaring_bitmap,3,104.928053,4.570749,1.0,132,670,0.010358,0.0,18640.364
SIFT1M,1000000,1000000,0.5,10000,10,roaring_bitmap,4,102.826472,4.41737,1.0,133,675,0.008885,0.0,18816.62
SIFT1M,1000000,1000000,0.5,10000,10,role_bitset,0,77.57059,3.70309,1.0,134,680,0.009514,0.0,18419.968
SIFT1M,1000000,1000000,0.5,10000,10,role_bitset,1,83.216137,3.973531,1.0,132,670,0.012521,0.0,19082.702
SIFT1M,1000000,1000000,0.5,10000,10,role_bitset,2,86.961755,3.660932,1.0,137,695,0.011973,0.0,17379.714
SIFT1M,1000000,1000000,0.5,10000,10,role_bitset,3,85.731191,3.750117,1.0,136,690,0.010212,0.0,18047.885
SIFT1M,1000000,1000000,0.5,10000,10,role_bitset,4,81.151515,3.695461,1.0,126,640,0.0106,0.0,19208.349
SIFT1M,1000000,1000000,0.5,10000,10,effective_view_id,0,72.446911,3.434674,1.0,136,690,0.011093,0.0,18506.781
SIFT1M,1000000,1000000,0.5,10000,10,effective_view_id,1,71.74696,3.498327,1.0,133,675,0.010845,0.0,17359.164
SIFT1M,1000000,1000000,0.5,10000,10,effective_view_id,2,70.605652,3.732616,1.0,133,675,0.011876,0.0,18394.76
SIFT1M,1000000,1000000,0.5,10000,10,effective_view_id,3,73.858674,3.456604,1.0,133,675,0.013282,0.0,18980.479
SIFT1M,1000000,1000000,0.5,10000,10,effective_view_id,4,72.945984,3.576087,1.0,135,685,0.011126,0.0,18549.568
SIFT1M,1000000,1000000,0.5,10000,50,short_sorted_vector,0,136.986946,6.013352,1.0,713,3615,0.010649,0.0,19165.052
SIFT1M,1000000,1000000,0.5,10000,50,short_sorted_vector,1,131.823134,6.300254,1.0,686,3480,0.013588,0.0,18621.228
SIFT1M,1000000,1000000,0.5,10000,50,short_sorted_vector,2,133.521863,5.998411,1.0,668,3390,0.013585,0.0,19082.825
SIFT1M,1000000,1000000,0.5,10000,50,short_sorted_vector,3,137.066008,5.567432,1.0,678,3440,0.012838,0.0,17903.181
SIFT1M,1000000,1000000,0.5,10000,50,short_sorted_vector,4,132.291679,6.196354,1.0,686,3480,0.011805,0.0,18857.568
SIFT1M,1000000,1000000,0.5,10000,50,hash_set,0,106.796275,4.838339,1.0,670,3400,0.01398,0.0,19776.775
SIFT1M,1000000,1000000,0.5,10000,50,hash_set,1,101.110833,5.187035,1.0,679,3445,0.013483,0.0,17342.441
SIFT1M,1000000,1000000,0.5,10000,50,hash_set,2,109.940856,4.800354,1.0,662,3360,0.009971,0.0,19159.063
SIFT1M,1000000,1000000,0.5,10000,50,hash_set,3,112.010306,5.391861,1.0,661,3355,0.015131,0.0,18439.066
SIFT1M,1000000,1000000,0.5,10000,50,hash_set,4,114.168893,4.720041,1.0,676,3430,0.01389,0.0,20080.041
SIFT1M,1000000,1000000,0.5,10000,50,roaring_bitmap,0,102.918374,4.696904,1.0,694,3520,0.011313,0.0,18096.712
SIFT1M,1000000,1000000,0.5,10000,50,roaring_bitmap,1,106.552206,4.433764,1.0,660,3350,0.013826,0.0,19635.826
SIFT1M,1000000,1000000,0.5,10000,50,roaring_bitmap,2,107.798841,4.914359,1.0,715,3625,0.012702,0.0,17984.987
SIFT1M,1000000,1000000,0.5,10000,50,roaring_bitmap,3,101.262583,4.537133,1.0,695,3525,0.012917,0.0,17619.668
SIFT1M,1000000,1000000,0.5,10000,50,roaring_bitmap,4,98.175964,4.500429,1.0,688,3490,0.013623,0.0,18805.442
SIFT1M,1000000,1000000,0.5,10000,50,role_bitset,0,84.397428,3.664992,1.0,647,3285,0.012874,0.0,18503.228
SIFT1M,1000000,1000000,0.5,10000,50,role_bitset,1,82.543895,3.852268,1.0,654,3320,0.012841,0.0,19171.261
SIFT1M,1000000,1000000,0.5,10000,50,role_bitset,2,79.338485,3.898828,1.0,697,3535,0.012006,0.0,18226.865
SIFT1M,1000000,1000000,0.5,10000,50,role_bitset,3,78.719807,3.97319,1.0,666,3380,0.011309,0.0,19437.525
SIFT1M,1000000,1000000,0.5,10000,50,role_bitset,4,85.738642,3.877544,1.0,658,3340,0.008767,0.0,19108.07
SIFT1M,1000000,1000000,0.5,10000,50,effective_view_id,0,76.06658,3.58965,1.0,660,3350,0.009468,0.0,19152.593
SIFT1M,1000000,1000000,0.5,10000,50,effective_view_id,1,71.464003,2.865952,1.0,663,3365,0.012831,0.0,18302.002
SIFT1M,1000000,1000000,0.5,10000,50,effective_view_id,2,69.906031,2.979974,1.0,692,3510,0.012322,0.0,17883.111
SIFT1M,1000000,1000000,0.5,10000,50,effective_view_id,3,73.728537,3.680949,1.0,699,3545,0.010391,0.0,18415.513
SIFT1M,1000000,1000000,0.5,10000,50,effective_view_id,4,74.1949,3.495365,1.0,703,3565,0.010832,0.0,19321.273
SIFT1M,1000000,1000000,0.5,10000,100,short_sorted_vector,0,132.0222,5.756943,1.0,1357,6885,0.012829,0.0,18848.137
SIFT1M,1000000,1000000,0.5,10000,100,short_sorted_vector,1,135.812676,5.760178,1.0,1369,6945,0.0132,0.0,18782.041
SIFT1M,1000000,1000000,0.5,10000,100,short_sorted_vector,2,130.703139,5.997776,1.0,1353,6865,0.013278,0.0,17815.848
SIFT1M,1000000,1000000,0.5,10000,100,short_sorted_vector,3,139.10502,6.182372,1.0,1299,6595,0.010288,0.0,17551.448
SIFT1M,1000000,1000000,0.5,10000,100,short_sorted_vector,4,134.376682,5.891204,1.0,1406,7130,0.010795,0.0,18845.583
SIFT1M,1000000,1000000,0.5,10000,100,hash_set,0,112.77648,4.911212,1.0,1343,6815,0.012744,0.0,18009.364
SIFT1M,1000000,1000000,0.5,10000,100,hash_set,1,108.997353,5.183338,1.0,1441,7305,0.01527,0.0,18480.672
SIFT1M,1000000,1000000,0.5,10000,100,hash_set,2,109.070165,4.854899,1.0,1252,6360,0.012797,0.0,19502.313
SIFT1M,1000000,1000000,0.5,10000,100,hash_set,3,108.338717,4.890211,1.0,1377,6985,0.012309,0.0,18640.507
SIFT1M,1000000,1000000,0.5,10000,100,hash_set,4,110.256649,5.112736,1.0,1383,7015,0.013304,0.0,19155.348
SIFT1M,1000000,1000000,0.5,10000,100,roaring_bitmap,0,105.980267,4.595586,1.0,1331,6755,0.009435,0.0,17106.035
SIFT1M,1000000,1000000,0.5,10000,100,roaring_bitmap,1,99.010378,4.344847,1.0,1312,6660,0.013116,0.0,17993.329
SIFT1M,1000000,1000000,0.5,10000,100,roaring_bitmap,2,100.307739,4.583446,1.0,1362,6910,0.012278,0.0,17969.265
SIFT1M,1000000,1000000,0.5,10000,100,roaring_bitmap,3,102.910559,4.461722,1.0,1344,6820,0.011192,0.0,17273.408
SIFT1M,1000000,1000000,0.5,10000,100,roaring_bitmap,4,101.242183,4.644318,1.0,1278,6490,0.010995,0.0,18725.105
SIFT1M,1000000,1000000,0.5,10000,100,role_bitset,0,76.284198,3.613482,1.0,1365,6925,0.010839,0.0,19063.733
SIFT1M,1000000,1000000,0.5,10000,100,role_bitset,1,74.94286,3.705616,1.0,1339,6795,0.010453,0.0,19448.026
SIFT1M,1000000,1000000,0.5,10000,100,role_bitset,2,81.489495,3.521879,1.0,1288,6540,0.009993,0.0,20249.452
SIFT1M,1000000,1000000,0.5,10000,100,role_bitset,3,86.263995,3.787301,1.0,1340,6800,0.010919,0.0,17372.607
SIFT1M,1000000,1000000,0.5,10000,100,role_bitset,4,85.600478,3.598408,1.0,1339,6795,0.013579,0.0,18706.993
SIFT1M,1000000,1000000,0.5,10000,100,effective_view_id,0,75.638078,3.460589,1.0,1386,7030,0.013871,0.0,19248.434
SIFT1M,1000000,1000000,0.5,10000,100,effective_view_id,1,78.265857,3.684344,1.0,1340,6800,0.011139,0.0,19149.461
SIFT1M,1000000,1000000,0.5,10000,100,effective_view_id,2,75.198599,3.396591,1.0,1320,6700,0.011868,0.0,17440.088
SIFT1M,1000000,1000000,0.5,10000,100,effective_view_id,3,70.387707,3.411078,1.0,1403,7115,0.013201,0.0,18442.03
SIFT1M,1000000,1000000,0.5,10000,100,effective_view_id,4,71.109939,3.434326,1.0,1344,6820,0.013369,0.0,18338.751
SIFT1M,1000000,1000000,0.5,10000,500,short_sorted_vector,0,134.331844,6.123135,1.0,7275,36875,0.011619,0.0,16779.666
SIFT1M,1000000,1000000,0.5,10000,500,short_sorted_vector,1,134.416979,6.016471,1.0,7000,35500,0.012544,0.0,19041.519
SIFT1M,1000000,1000000,0.5,10000,500,short_sorted_vector,2,132.462582,6.383798,1.0,6831,34655,0.009564,0.0,19492.632
SIFT1M,1000000,1000000,0.5,10000,500,short_sorted_vector,3,133.002692,6.335118,1.0,6546,33230,0.011192,0.0,18764.789
SIFT1M,1000000,1000000,0.5,10000,500,short_sorted_vector,4,132.79772,5.859803,1.0,6973,35365,0.013183,0.0,17966.155
SIFT1M,1000000,1000000,0.5,10000,500,hash_set,0,116.040694,5.177365,1.0,6827,34635,0.014125,0.0,17844.885
