dataset,N,N_indexed,index_type,authorized_set_id,comparison,seed_i,seed_j,drift10,recall_exact_i,recall_exact_j
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,1,5,0.006385,0.976694,0.975191
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,1,6,0.003466,0.973123,0.978722
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,1,7,0.0005,0.976066,0.979238
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,1,8,0.007227,0.972367,0.97724
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,1,9,0.007066,0.978791,0.975289
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,3,0.001896,0.978233,0.976716
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,4,0.005289,0.977158,0.973997
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,5,0.003712,0.975782,0.97595
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,6,0.004664,0.977956,0.975026
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,7,0.00608,0.978469,0.977679
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,8,0.008763,0.9788,0.978347
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,2,9,0.001526,0.973117,0.975065
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,3,4,0.002581,0.976659,0.973762
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,3,5,0.004712,0.975969,0.978138
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,3,6,0.002237,0.9758,0.977209
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,3,7,0.005847,0.975643,0.978903
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,3,8,0.002965,0.977381,0.976911
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,3,9,0.004512,0.977969,0.973656
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,4,5,0.004679,0.97579,0.975876
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,4,6,0.003785,0.973157,0.97643
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,4,7,0.004821,0.976126,0.977489
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,4,8,0.004681,0.979082,0.974622
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,4,9,0.001066,0.973162,0.973694
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,5,6,0.004311,0.974174,0.97755
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,5,7,0.005475,0.974256,0.973426
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,5,8,0.004047,0.973134,0.976258
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,5,9,0.009119,0.972946,0.974079
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,6,7,0.00293,0.977179,0.976901
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,6,8,0.004656,0.972036,0.973548
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,6,9,0.005846,0.979685,0.977393
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,7,8,0.005387,0.97626,0.976434
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,7,9,0.002137,0.975208,0.974661
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,0,oracle_different_seed,8,9,0.005351,0.975267,0.974832
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,0,0,0.0,0.974436,0.979088
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,1,1,0.0,0.977573,0.97602
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,2,2,0.0,0.975503,0.977706
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,3,3,0.0,0.977508,0.974973
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,4,4,0.0,0.976647,0.974429
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,5,5,0.0,0.972731,0.976272
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,6,6,0.0,0.975725,0.973941
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,7,7,0.0,0.973436,0.977795
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,8,8,0.0,0.975069,0.97475
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_same_seed_rerun,9,9,0.0,0.978025,0.973242
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,1,0.002584,0.9761,0.977983
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,2,0.007605,0.975266,0.974057
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,3,0.001763,0.975357,0.976129
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,4,0.001857,0.972901,0.97486
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,5,0.006781,0.974668,0.98123
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,6,0.002145,0.976052,0.976108
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,7,0.007315,0.975877,0.976375
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,8,0.002632,0.979667,0.97416
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,0,9,0.008126,0.977897,0.976085
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,2,0.002229,0.974939,0.976403
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,3,0.002834,0.975445,0.977321
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,4,0.00217,0.975246,0.977502
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,5,0.0067,0.975928,0.971417
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,6,0.008344,0.979118,0.979445
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,7,0.003886,0.973422,0.974761
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,8,0.005482,0.974756,0.978632
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,1,9,0.008821,0.977623,0.978885
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,3,0.004516,0.976915,0.978245
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,4,0.002932,0.976945,0.976738
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,5,0.005183,0.975277,0.97374
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,6,0.005761,0.975525,0.975575
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,7,0.000565,0.975174,0.977653
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,8,0.008227,0.976159,0.977603
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,2,9,0.003443,0.977824,0.979555
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,3,4,0.004263,0.976146,0.974576
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,3,5,0.006106,0.978145,0.975039
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,3,6,0.004079,0.974398,0.974671
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,3,7,0.002779,0.973104,0.977601
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,3,8,0.000922,0.975933,0.975626
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,3,9,0.004415,0.979096,0.976059
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,4,5,0.007214,0.971244,0.975445
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,4,6,0.00461,0.973791,0.973711
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,4,7,0.004632,0.981901,0.973063
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,4,8,0.002442,0.977512,0.974836
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,4,9,0.000684,0.974994,0.975024
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,5,6,0.004377,0.973531,0.976127
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,5,7,0.004184,0.978956,0.975845
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,5,8,0.004281,0.974307,0.972076
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,5,9,0.002726,0.978357,0.973535
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,6,7,0.008026,0.976757,0.97671
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,6,8,0.001394,0.973214,0.973297
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,6,9,0.004291,0.978946,0.977989
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,7,8,0.0005,0.976209,0.97216
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,7,9,0.006178,0.979012,0.973911
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,1,oracle_different_seed,8,9,0.005343,0.978135,0.976433
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,0,0,0.0,0.97601,0.977052
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,1,1,0.0,0.977531,0.976715
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,2,2,0.0,0.974901,0.972548
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,3,3,0.0,0.974386,0.974604
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,4,4,0.0,0.974173,0.975272
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,5,5,0.0,0.977966,0.974483
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,6,6,0.0,0.976482,0.976395
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,7,7,0.0,0.974493,0.975561
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,8,8,0.0,0.975691,0.976565
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_same_seed_rerun,9,9,0.0,0.976354,0.976432
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,1,0.004592,0.976693,0.976394
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,2,0.003139,0.974401,0.978233
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,3,0.006066,0.975016,0.977375
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,4,0.005484,0.97922,0.977029
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,5,0.001193,0.977552,0.971884
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,6,0.003928,0.970829,0.976144
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,7,0.006317,0.976445,0.976767
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,8,0.001817,0.976082,0.975058
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,0,9,0.005328,0.976255,0.978427
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,2,0.00335,0.976016,0.976243
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,3,0.00298,0.9781,0.974463
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,4,0.003703,0.97768,0.973428
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,5,0.004777,0.977325,0.975543
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,6,0.004052,0.978392,0.976379
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,7,0.006957,0.979574,0.975275
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,8,0.005466,0.977912,0.975793
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,1,9,0.006045,0.972689,0.975716
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,3,0.005083,0.972827,0.975876
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,4,0.00547,0.97916,0.975794
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,5,0.004822,0.97373,0.978614
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,6,0.00697,0.977172,0.97492
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,7,0.007602,0.973867,0.972156
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,8,0.002945,0.97289,0.975935
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,2,9,0.004297,0.973249,0.976164
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,3,4,0.005214,0.975691,0.973637
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,3,5,0.005732,0.973931,0.973159
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,3,6,0.008882,0.973628,0.974964
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,3,7,0.003232,0.975365,0.97478
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,3,8,0.002378,0.976687,0.977382
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,3,9,0.004648,0.975893,0.976364
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,4,5,0.00732,0.977453,0.978176
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,4,6,0.00363,0.975657,0.980885
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,4,7,0.009112,0.971852,0.976042
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,4,8,0.002488,0.979452,0.971125
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,4,9,0.001075,0.974074,0.977321
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,5,6,0.004833,0.975964,0.974647
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,5,7,0.005661,0.976724,0.975938
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,5,8,0.002223,0.980215,0.972227
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,5,9,0.0076,0.973417,0.974833
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,6,7,0.006988,0.976775,0.97925
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,6,8,0.007681,0.97638,0.974609
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,6,9,0.0005,0.977854,0.972995
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,7,8,0.002895,0.974664,0.975624
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,7,9,0.003036,0.976674,0.974327
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,2,oracle_different_seed,8,9,0.0005,0.975724,0.975053
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,0,0,0.0,0.974224,0.974726
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,1,1,0.0,0.97805,0.975535
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,2,2,0.0,0.976931,0.977054
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,3,3,0.0,0.975144,0.973953
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,4,4,0.0,0.973758,0.977729
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,5,5,0.0,0.976276,0.974641
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,6,6,0.0,0.977058,0.976938
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,7,7,0.0,0.976048,0.976427
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,8,8,0.0,0.974721,0.978021
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_same_seed_rerun,9,9,0.0,0.97452,0.976465
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,1,0.006163,0.976324,0.975758
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,2,0.004934,0.974489,0.974929
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,3,0.001145,0.972893,0.974388
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,4,0.006121,0.973601,0.974691
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,5,0.004412,0.97057,0.977488
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,6,0.006236,0.974538,0.977431
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,7,0.006524,0.977388,0.97821
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,8,0.004844,0.974463,0.978371
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,0,9,0.004296,0.976294,0.975087
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,2,0.006064,0.973829,0.975317
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,3,0.006112,0.972358,0.975613
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,4,0.006192,0.975916,0.973186
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,5,0.003584,0.975096,0.973067
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,6,0.004921,0.978074,0.975242
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,7,0.008716,0.974908,0.977145
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,8,0.003921,0.974057,0.973533
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,1,9,0.007226,0.978909,0.975451
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,3,0.003698,0.973899,0.975038
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,4,0.004035,0.97419,0.976682
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,5,0.003132,0.974295,0.972408
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,6,0.006689,0.978611,0.976281
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,7,0.007197,0.976861,0.978261
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,8,0.004273,0.97589,0.975288
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,2,9,0.003704,0.976659,0.979669
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,3,4,0.004115,0.976657,0.977755
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,3,5,0.004049,0.973884,0.971976
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,3,6,0.003414,0.97408,0.977275
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,3,7,0.003783,0.974512,0.978281
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,3,8,0.00446,0.970953,0.974369
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,3,9,0.002679,0.978499,0.976932
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,4,5,0.002151,0.977929,0.975304
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,4,6,0.0005,0.976129,0.976079
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,4,7,0.004922,0.976961,0.979442
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,4,8,0.003037,0.974846,0.973134
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,4,9,0.003196,0.975591,0.977652
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,5,6,0.004849,0.979378,0.976256
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,5,7,0.00274,0.977989,0.977927
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,5,8,0.007958,0.97674,0.974509
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,5,9,0.000923,0.974591,0.975898
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,6,7,0.006079,0.97393,0.976641
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,6,8,0.006307,0.97147,0.971468
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,6,9,0.006093,0.975128,0.977488
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,7,8,0.003213,0.979859,0.973961
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,7,9,0.004092,0.978742,0.974339
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,3,oracle_different_seed,8,9,0.0054,0.978841,0.979397
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,0,0,0.0,0.976807,0.974209
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,1,1,0.0,0.980079,0.973337
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,2,2,0.0,0.976859,0.973719
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,3,3,0.0,0.978153,0.977534
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,4,4,0.0,0.976862,0.975209
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,5,5,0.0,0.976434,0.974761
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,6,6,0.0,0.973999,0.977029
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,7,7,0.0,0.975707,0.972301
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,8,8,0.0,0.978134,0.973691
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_same_seed_rerun,9,9,0.0,0.977266,0.976666
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,1,0.008774,0.976078,0.977815
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,2,0.003967,0.979395,0.975738
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,3,0.007615,0.977801,0.976368
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,4,0.003468,0.97608,0.977647
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,5,0.005192,0.976351,0.977151
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,6,0.003756,0.974393,0.973424
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,7,0.003827,0.974708,0.97506
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,8,0.00468,0.975784,0.975577
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,0,9,0.001376,0.975953,0.978876
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,2,0.006165,0.976191,0.973471
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,3,0.004662,0.980654,0.974431
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,4,0.001516,0.975838,0.974765
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,5,0.005218,0.97518,0.972732
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,6,0.006252,0.979033,0.976763
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,7,0.005512,0.973811,0.979398
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,8,0.004675,0.975085,0.976274
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,1,9,0.004833,0.974088,0.97686
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,3,0.001591,0.977301,0.972634
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,4,0.005329,0.976813,0.973894
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,5,0.005234,0.97419,0.971257
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,6,0.003252,0.975042,0.973025
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,7,0.003364,0.977137,0.975353
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,8,0.008372,0.975927,0.978139
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,2,9,0.00725,0.974612,0.977226
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,3,4,0.005662,0.972404,0.975742
MIMIC-IV-CaseStudy,1800000,1800000,HNSW,4,oracle_different_seed,3,5,0.00856,0.976718,0.97266
