dataset,N,N_indexed,roles,users,shared_fraction,exception_rate,base_graph_bytes,vector_store_bytes,predicate_table_bytes,exception_bitmap_bytes,reverse_adjacency_bytes,bypass_overlay_bytes,key_metadata_bytes,audit_log_metadata_bytes,alignment_padding_bytes,total_lethe_bytes,per_role_index_bytes,per_user_index_bytes,memory_ratio_vs_shared,memory_ratio_vs_per_role,memory_ratio_vs_per_user
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.5,0.0,10692864000,7485004800,85229586,21385728,2031644160,294053760,32078592,10692864,34619813,13202568503,438407424000,940972032000000,1.0,0.03011484,1.40308e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.5,0.01,10692864000,7485004800,85871158,24593587,2031644160,298330905,32078592,11120578,35269939,13211772919,438407424000,940972032000000,1.0,0.03013583,1.40406e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.5,0.05,10692864000,7485004800,88437446,37425024,2031644160,315439488,32078592,12831436,37870444,13248590590,438407424000,940972032000000,1.0,0.03021981,1.40797e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.5,0.1,10692864000,7485004800,91645305,53464320,2031644160,336825216,32078592,14970009,41121074,13294612676,438407424000,940972032000000,1.0,0.03032479,1.41286e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.5,0.2,10692864000,7485004800,98061023,85542912,2031644160,379596672,32078592,19247155,47622335,13386656849,438407424000,940972032000000,1.0,0.03053474,1.42264e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.5,0.5,10692864000,7485004800,117308178,181778688,2031644160,507911040,32078592,32078592,67126119,13662789369,438407424000,940972032000000,1.0,0.03116459,1.45199e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.8,0.0,10692864000,7485004800,85229586,21385728,2095801344,406328832,32078592,10692864,43601819,13387982765,470486016000,940972032000000,1.0,0.02845564,1.42278e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.8,0.01,10692864000,7485004800,85871158,24593587,2095801344,413172264,32078592,11120578,44457248,13399958771,470486016000,940972032000000,1.0,0.0284811,1.42405e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.8,0.05,10692864000,7485004800,88437446,37425024,2095801344,440545996,32078592,12831436,47878964,13447862802,470486016000,940972032000000,1.0,0.02858292,1.42915e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.8,0.1,10692864000,7485004800,91645305,53464320,2095801344,474763161,32078592,14970009,52156110,13507742841,470486016000,940972032000000,1.0,0.02871019,1.43551e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.8,0.2,10692864000,7485004800,98061023,85542912,2095801344,543197491,32078592,19247155,60710401,13627502918,470486016000,940972032000000,1.0,0.02896474,1.44824e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.8,0.5,10692864000,7485004800,117308178,181778688,2095801344,748500480,32078592,32078592,86373275,13986783149,470486016000,940972032000000,1.0,0.02972837,1.48642e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.95,0.0,10692864000,7485004800,85229586,21385728,2127879935,462466368,32078592,10692864,48092821,13480689894,486525311999,940972032000000,1.0,0.0277081,1.43263e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.95,0.01,10692864000,7485004800,85871158,24593587,2127879935,470592944,32078592,11120578,49050902,13494051696,486525311999,940972032000000,1.0,0.02773556,1.43405e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.95,0.05,10692864000,7485004800,88437446,37425024,2127879935,503099251,32078592,12831436,52883225,13547498909,486525311999,940972032000000,1.0,0.02784541,1.43973e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.95,0.1,10692864000,7485004800,91645305,53464320,2127879935,543732134,32078592,14970009,57673628,13614307923,486525311999,940972032000000,1.0,0.02798273,1.44683e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.95,0.2,10692864000,7485004800,98061023,85542912,2127879935,624997900,32078592,19247155,67254434,13747925951,486525311999,940972032000000,1.0,0.02825737,1.46103e-05
MIMIC-IV-CaseStudy,1800000,1800000,50,100000,0.95,0.5,10692864000,7485004800,117308178,181778688,2127879935,868795200,32078592,32078592,95996852,14148780037,486525311999,940972032000000,1.0,0.02908128,1.50363e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.2,0.0,10692864000,7485004800,92608200,21385728,1967486976,181778688,32078592,10692864,26228096,13025123144,812657664000,9409720320000,1.0,0.01602781,0.00138422
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.2,0.01,10692864000,7485004800,93249772,24593587,1967486976,183489546,32078592,11120578,26672919,13031555970,812657664000,9409720320000,1.0,0.01603573,0.0013849036
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.2,0.05,10692864000,7485004800,95816060,37425024,1967486976,190332979,32078592,12831436,28452212,13057287279,812657664000,9409720320000,1.0,0.01606739,0.0013876382
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.2,0.1,10692864000,7485004800,99023919,53464320,1967486976,198887270,32078592,14970009,30676328,13089451414,812657664000,9409720320000,1.0,0.01610697,0.0013910564
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.2,0.2,10692864000,7485004800,105439637,85542912,1967486976,215995852,32078592,19247155,35124559,13153779683,812657664000,9409720320000,1.0,0.01618613,0.0013978927
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.2,0.5,10692864000,7485004800,124686792,181778688,1967486976,267321600,32078592,32078592,48469253,13346764493,812657664000,9409720320000,1.0,0.0164236,0.0014184018
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.5,0.0,10692864000,7485004800,92608200,21385728,2031644160,294053760,32078592,10692864,35210102,13210537406,876814848000,9409720320000,1.0,0.01506651,0.0014039246
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.5,0.01,10692864000,7485004800,93249772,24593587,2031644160,298330905,32078592,11120578,35860228,13219741822,876814848000,9409720320000,1.0,0.015077,0.0014049027
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.5,0.05,10692864000,7485004800,95816060,37425024,2031644160,315439488,32078592,12831436,38460733,13256559493,876814848000,9409720320000,1.0,0.015119,0.0014088155
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.5,0.1,10692864000,7485004800,99023919,53464320,2031644160,336825216,32078592,14970009,41711363,13302581579,876814848000,9409720320000,1.0,0.01517148,0.0014137064
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.5,0.2,10692864000,7485004800,105439637,85542912,2031644160,379596672,32078592,19247155,48212625,13394625753,876814848000,9409720320000,1.0,0.01527646,0.0014234882
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.5,0.5,10692864000,7485004800,124686792,181778688,2031644160,507911040,32078592,32078592,67716408,13670758272,876814848000,9409720320000,1.0,0.01559139,0.0014528336
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.8,0.0,10692864000,7485004800,92608200,21385728,2095801344,406328832,32078592,10692864,44192108,13395951668,940972032000,9409720320000,1.0,0.01423629,0.0014236291
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.8,0.01,10692864000,7485004800,93249772,24593587,2095801344,413172264,32078592,11120578,45047537,13407927674,940972032000,9409720320000,1.0,0.01424902,0.0014249018
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.8,0.05,10692864000,7485004800,95816060,37425024,2095801344,440545996,32078592,12831436,48469253,13455831705,940972032000,9409720320000,1.0,0.01429993,0.0014299927
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.8,0.1,10692864000,7485004800,99023919,53464320,2095801344,474763161,32078592,14970009,52746399,13515711744,940972032000,9409720320000,1.0,0.01436356,0.0014363564
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.8,0.2,10692864000,7485004800,105439637,85542912,2095801344,543197491,32078592,19247155,61300690,13635471821,940972032000,9409720320000,1.0,0.01449084,0.0014490836
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.8,0.5,10692864000,7485004800,124686792,181778688,2095801344,748500480,32078592,32078592,86963564,13994752052,940972032000,9409720320000,1.0,0.01487265,0.0014872655
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.95,0.0,10692864000,7485004800,92608200,21385728,2127879935,462466368,32078592,10692864,48683111,13488658798,973050623999,9409720320000,1.0,0.01386224,0.0014334814
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.95,0.01,10692864000,7485004800,93249772,24593587,2127879935,470592944,32078592,11120578,49641191,13502020599,973050623999,9409720320000,1.0,0.01387597,0.0014349014
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.95,0.05,10692864000,7485004800,95816060,37425024,2127879935,503099251,32078592,12831436,53473514,13555467812,973050623999,9409720320000,1.0,0.0139309,0.0014405814
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.95,0.1,10692864000,7485004800,99023919,53464320,2127879935,543732134,32078592,14970009,58263917,13622276826,973050623999,9409720320000,1.0,0.01399956,0.0014476814
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.95,0.2,10692864000,7485004800,105439637,85542912,2127879935,624997900,32078592,19247155,67844723,13755894854,973050623999,9409720320000,1.0,0.01413687,0.0014618814
MIMIC-IV-CaseStudy,1800000,1800000,100,1000,0.95,0.5,10692864000,7485004800,124686792,181778688,2127879935,868795200,32078592,32078592,96587141,14156748940,973050623999,9409720320000,1.0,0.01454883,0.0015044814
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.2,0.0,10692864000,7485004800,92608200,21385728,1967486976,181778688,32078592,10692864,26228096,13025123144,812657664000,94097203200000,1.0,0.01602781,0.000138422
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.2,0.01,10692864000,7485004800,93249772,24593587,1967486976,183489546,32078592,11120578,26672919,13031555970,812657664000,94097203200000,1.0,0.01603573,0.0001384904
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.2,0.05,10692864000,7485004800,95816060,37425024,1967486976,190332979,32078592,12831436,28452212,13057287279,812657664000,94097203200000,1.0,0.01606739,0.0001387638
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.2,0.1,10692864000,7485004800,99023919,53464320,1967486976,198887270,32078592,14970009,30676328,13089451414,812657664000,94097203200000,1.0,0.01610697,0.0001391056
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.2,0.2,10692864000,7485004800,105439637,85542912,1967486976,215995852,32078592,19247155,35124559,13153779683,812657664000,94097203200000,1.0,0.01618613,0.0001397893
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.2,0.5,10692864000,7485004800,124686792,181778688,1967486976,267321600,32078592,32078592,48469253,13346764493,812657664000,94097203200000,1.0,0.0164236,0.0001418402
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.5,0.0,10692864000,7485004800,92608200,21385728,2031644160,294053760,32078592,10692864,35210102,13210537406,876814848000,94097203200000,1.0,0.01506651,0.0001403925
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.5,0.01,10692864000,7485004800,93249772,24593587,2031644160,298330905,32078592,11120578,35860228,13219741822,876814848000,94097203200000,1.0,0.015077,0.0001404903
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.5,0.05,10692864000,7485004800,95816060,37425024,2031644160,315439488,32078592,12831436,38460733,13256559493,876814848000,94097203200000,1.0,0.015119,0.0001408815
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.5,0.1,10692864000,7485004800,99023919,53464320,2031644160,336825216,32078592,14970009,41711363,13302581579,876814848000,94097203200000,1.0,0.01517148,0.0001413706
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.5,0.2,10692864000,7485004800,105439637,85542912,2031644160,379596672,32078592,19247155,48212625,13394625753,876814848000,94097203200000,1.0,0.01527646,0.0001423488
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.5,0.5,10692864000,7485004800,124686792,181778688,2031644160,507911040,32078592,32078592,67716408,13670758272,876814848000,94097203200000,1.0,0.01559139,0.0001452834
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.8,0.0,10692864000,7485004800,92608200,21385728,2095801344,406328832,32078592,10692864,44192108,13395951668,940972032000,94097203200000,1.0,0.01423629,0.0001423629
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.8,0.01,10692864000,7485004800,93249772,24593587,2095801344,413172264,32078592,11120578,45047537,13407927674,940972032000,94097203200000,1.0,0.01424902,0.0001424902
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.8,0.05,10692864000,7485004800,95816060,37425024,2095801344,440545996,32078592,12831436,48469253,13455831705,940972032000,94097203200000,1.0,0.01429993,0.0001429993
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.8,0.1,10692864000,7485004800,99023919,53464320,2095801344,474763161,32078592,14970009,52746399,13515711744,940972032000,94097203200000,1.0,0.01436356,0.0001436356
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.8,0.2,10692864000,7485004800,105439637,85542912,2095801344,543197491,32078592,19247155,61300690,13635471821,940972032000,94097203200000,1.0,0.01449084,0.0001449084
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.8,0.5,10692864000,7485004800,124686792,181778688,2095801344,748500480,32078592,32078592,86963564,13994752052,940972032000,94097203200000,1.0,0.01487265,0.0001487265
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.95,0.0,10692864000,7485004800,92608200,21385728,2127879935,462466368,32078592,10692864,48683111,13488658798,973050623999,94097203200000,1.0,0.01386224,0.0001433481
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.95,0.01,10692864000,7485004800,93249772,24593587,2127879935,470592944,32078592,11120578,49641191,13502020599,973050623999,94097203200000,1.0,0.01387597,0.0001434901
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.95,0.05,10692864000,7485004800,95816060,37425024,2127879935,503099251,32078592,12831436,53473514,13555467812,973050623999,94097203200000,1.0,0.0139309,0.0001440581
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.95,0.1,10692864000,7485004800,99023919,53464320,2127879935,543732134,32078592,14970009,58263917,13622276826,973050623999,94097203200000,1.0,0.01399956,0.0001447681
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.95,0.2,10692864000,7485004800,105439637,85542912,2127879935,624997900,32078592,19247155,67844723,13755894854,973050623999,94097203200000,1.0,0.01413687,0.0001461881
MIMIC-IV-CaseStudy,1800000,1800000,100,10000,0.95,0.5,10692864000,7485004800,124686792,181778688,2127879935,868795200,32078592,32078592,96587141,14156748940,973050623999,94097203200000,1.0,0.01454883,0.0001504481
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.2,0.0,10692864000,7485004800,92608200,21385728,1967486976,181778688,32078592,10692864,26228096,13025123144,812657664000,940972032000000,1.0,0.01602781,1.38422e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.2,0.01,10692864000,7485004800,93249772,24593587,1967486976,183489546,32078592,11120578,26672919,13031555970,812657664000,940972032000000,1.0,0.01603573,1.3849e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.2,0.05,10692864000,7485004800,95816060,37425024,1967486976,190332979,32078592,12831436,28452212,13057287279,812657664000,940972032000000,1.0,0.01606739,1.38764e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.2,0.1,10692864000,7485004800,99023919,53464320,1967486976,198887270,32078592,14970009,30676328,13089451414,812657664000,940972032000000,1.0,0.01610697,1.39106e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.2,0.2,10692864000,7485004800,105439637,85542912,1967486976,215995852,32078592,19247155,35124559,13153779683,812657664000,940972032000000,1.0,0.01618613,1.39789e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.2,0.5,10692864000,7485004800,124686792,181778688,1967486976,267321600,32078592,32078592,48469253,13346764493,812657664000,940972032000000,1.0,0.0164236,1.4184e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.5,0.0,10692864000,7485004800,92608200,21385728,2031644160,294053760,32078592,10692864,35210102,13210537406,876814848000,940972032000000,1.0,0.01506651,1.40392e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.5,0.01,10692864000,7485004800,93249772,24593587,2031644160,298330905,32078592,11120578,35860228,13219741822,876814848000,940972032000000,1.0,0.015077,1.4049e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.5,0.05,10692864000,7485004800,95816060,37425024,2031644160,315439488,32078592,12831436,38460733,13256559493,876814848000,940972032000000,1.0,0.015119,1.40882e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.5,0.1,10692864000,7485004800,99023919,53464320,2031644160,336825216,32078592,14970009,41711363,13302581579,876814848000,940972032000000,1.0,0.01517148,1.41371e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.5,0.2,10692864000,7485004800,105439637,85542912,2031644160,379596672,32078592,19247155,48212625,13394625753,876814848000,940972032000000,1.0,0.01527646,1.42349e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.5,0.5,10692864000,7485004800,124686792,181778688,2031644160,507911040,32078592,32078592,67716408,13670758272,876814848000,940972032000000,1.0,0.01559139,1.45283e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.8,0.0,10692864000,7485004800,92608200,21385728,2095801344,406328832,32078592,10692864,44192108,13395951668,940972032000,940972032000000,1.0,0.01423629,1.42363e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.8,0.01,10692864000,7485004800,93249772,24593587,2095801344,413172264,32078592,11120578,45047537,13407927674,940972032000,940972032000000,1.0,0.01424902,1.4249e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.8,0.05,10692864000,7485004800,95816060,37425024,2095801344,440545996,32078592,12831436,48469253,13455831705,940972032000,940972032000000,1.0,0.01429993,1.42999e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.8,0.1,10692864000,7485004800,99023919,53464320,2095801344,474763161,32078592,14970009,52746399,13515711744,940972032000,940972032000000,1.0,0.01436356,1.43636e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.8,0.2,10692864000,7485004800,105439637,85542912,2095801344,543197491,32078592,19247155,61300690,13635471821,940972032000,940972032000000,1.0,0.01449084,1.44908e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.8,0.5,10692864000,7485004800,124686792,181778688,2095801344,748500480,32078592,32078592,86963564,13994752052,940972032000,940972032000000,1.0,0.01487265,1.48727e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.0,10692864000,7485004800,92608200,21385728,2127879935,462466368,32078592,10692864,48683111,13488658798,973050623999,940972032000000,1.0,0.01386224,1.43348e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.01,10692864000,7485004800,93249772,24593587,2127879935,470592944,32078592,11120578,49641191,13502020599,973050623999,940972032000000,1.0,0.01387597,1.4349e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.05,10692864000,7485004800,95816060,37425024,2127879935,503099251,32078592,12831436,53473514,13555467812,973050623999,940972032000000,1.0,0.0139309,1.44058e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.1,10692864000,7485004800,99023919,53464320,2127879935,543732134,32078592,14970009,58263917,13622276826,973050623999,940972032000000,1.0,0.01399956,1.44768e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.2,10692864000,7485004800,105439637,85542912,2127879935,624997900,32078592,19247155,67844723,13755894854,973050623999,940972032000000,1.0,0.01413687,1.46188e-05
MIMIC-IV-CaseStudy,1800000,1800000,100,100000,0.95,0.5,10692864000,7485004800,124686792,181778688,2127879935,868795200,32078592,32078592,96587141,14156748940,973050623999,940972032000000,1.0,0.01454883,1.50448e-05
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.2,0.0,10692864000,7485004800,109901969,21385728,1967486976,181778688,32078592,10692864,27611598,13043800415,4063288320000,9409720320000,1.0,0.00321016,0.0013862049
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.2,0.01,10692864000,7485004800,110543541,24593587,1967486976,183489546,32078592,11120578,28056421,13050233241,4063288320000,9409720320000,1.0,0.00321174,0.0013868885
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.2,0.05,10692864000,7485004800,113109829,37425024,1967486976,190332979,32078592,12831436,29835713,13075964549,4063288320000,9409720320000,1.0,0.00321807,0.0013896231
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.2,0.1,10692864000,7485004800,116317688,53464320,1967486976,198887270,32078592,14970009,32059829,13108128684,4063288320000,9409720320000,1.0,0.00322599,0.0013930413
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.2,0.2,10692864000,7485004800,122733406,85542912,1967486976,215995852,32078592,19247155,36508060,13172456953,4063288320000,9409720320000,1.0,0.00324182,0.0013998776
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.2,0.5,10692864000,7485004800,141980561,181778688,1967486976,267321600,32078592,32078592,49852755,13365441764,4063288320000,9409720320000,1.0,0.00328932,0.0014203867
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.5,0.0,10692864000,7485004800,109901969,21385728,2031644160,294053760,32078592,10692864,36593603,13229214676,4384074239999,9409720320000,1.0,0.00301756,0.0014059094
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.5,0.01,10692864000,7485004800,110543541,24593587,2031644160,298330905,32078592,11120578,37243730,13238419093,4384074239999,9409720320000,1.0,0.00301966,0.0014068876
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.5,0.05,10692864000,7485004800,113109829,37425024,2031644160,315439488,32078592,12831436,39844234,13275236763,4384074239999,9409720320000,1.0,0.00302806,0.0014108004
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.5,0.1,10692864000,7485004800,116317688,53464320,2031644160,336825216,32078592,14970009,43094865,13321258850,4384074239999,9409720320000,1.0,0.00303856,0.0014156913
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.5,0.2,10692864000,7485004800,122733406,85542912,2031644160,379596672,32078592,19247155,49596126,13413303023,4384074239999,9409720320000,1.0,0.00305955,0.0014254731
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.5,0.5,10692864000,7485004800,141980561,181778688,2031644160,507911040,32078592,32078592,69099910,13689435543,4384074239999,9409720320000,1.0,0.00312254,0.0014548185
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.0,10692864000,7485004800,109901969,21385728,2095801344,406328832,32078592,10692864,45575609,13414628938,4704860160000,9409720320000,1.0,0.00285123,0.001425614
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.01,10692864000,7485004800,110543541,24593587,2095801344,413172264,32078592,11120578,46431038,13426604944,4704860160000,9409720320000,1.0,0.00285377,0.0014268867
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.05,10692864000,7485004800,113109829,37425024,2095801344,440545996,32078592,12831436,49852755,13474508976,4704860160000,9409720320000,1.0,0.00286396,0.0014319776
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.1,10692864000,7485004800,116317688,53464320,2095801344,474763161,32078592,14970009,54129900,13534389014,4704860160000,9409720320000,1.0,0.00287668,0.0014383413
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.2,10692864000,7485004800,122733406,85542912,2095801344,543197491,32078592,19247155,62684192,13654149092,4704860160000,9409720320000,1.0,0.00290214,0.0014510685
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.8,0.5,10692864000,7485004800,141980561,181778688,2095801344,748500480,32078592,32078592,88347065,14013429322,4704860160000,9409720320000,1.0,0.0029785,0.0014892504
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.0,10692864000,7485004800,109901969,21385728,2127879935,462466368,32078592,10692864,50066612,13507336068,4865253120000,9409720320000,1.0,0.00277629,0.0014354663
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.01,10692864000,7485004800,110543541,24593587,2127879935,470592944,32078592,11120578,51024693,13520697870,4865253120000,9409720320000,1.0,0.00277903,0.0014368863
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.05,10692864000,7485004800,113109829,37425024,2127879935,503099251,32078592,12831436,54857015,13574145082,4865253120000,9409720320000,1.0,0.00279002,0.0014425663
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.1,10692864000,7485004800,116317688,53464320,2127879935,543732134,32078592,14970009,59647418,13640954096,4865253120000,9409720320000,1.0,0.00280375,0.0014496663
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.2,10692864000,7485004800,122733406,85542912,2127879935,624997900,32078592,19247155,69228224,13774572124,4865253120000,9409720320000,1.0,0.00283121,0.0014638663
MIMIC-IV-CaseStudy,1800000,1800000,500,1000,0.95,0.5,10692864000,7485004800,141980561,181778688,2127879935,868795200,32078592,32078592,97970643,14175426211,4865253120000,9409720320000,1.0,0.00291361,0.0015064663
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.0,10692864000,7485004800,109901969,21385728,1967486976,181778688,32078592,10692864,27611598,13043800415,4063288320000,94097203200000,1.0,0.00321016,0.0001386205
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.01,10692864000,7485004800,110543541,24593587,1967486976,183489546,32078592,11120578,28056421,13050233241,4063288320000,94097203200000,1.0,0.00321174,0.0001386889
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.05,10692864000,7485004800,113109829,37425024,1967486976,190332979,32078592,12831436,29835713,13075964549,4063288320000,94097203200000,1.0,0.00321807,0.0001389623
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.1,10692864000,7485004800,116317688,53464320,1967486976,198887270,32078592,14970009,32059829,13108128684,4063288320000,94097203200000,1.0,0.00322599,0.0001393041
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.2,10692864000,7485004800,122733406,85542912,1967486976,215995852,32078592,19247155,36508060,13172456953,4063288320000,94097203200000,1.0,0.00324182,0.0001399878
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.2,0.5,10692864000,7485004800,141980561,181778688,1967486976,267321600,32078592,32078592,49852755,13365441764,4063288320000,94097203200000,1.0,0.00328932,0.0001420387
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.0,10692864000,7485004800,109901969,21385728,2031644160,294053760,32078592,10692864,36593603,13229214676,4384074239999,94097203200000,1.0,0.00301756,0.0001405909
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.01,10692864000,7485004800,110543541,24593587,2031644160,298330905,32078592,11120578,37243730,13238419093,4384074239999,94097203200000,1.0,0.00301966,0.0001406888
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.05,10692864000,7485004800,113109829,37425024,2031644160,315439488,32078592,12831436,39844234,13275236763,4384074239999,94097203200000,1.0,0.00302806,0.00014108
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.1,10692864000,7485004800,116317688,53464320,2031644160,336825216,32078592,14970009,43094865,13321258850,4384074239999,94097203200000,1.0,0.00303856,0.0001415691
MIMIC-IV-CaseStudy,1800000,1800000,500,10000,0.5,0.2,10692864000,7485004800,122733406,85542912,2031644160,379596672,32078592,19247155,49596126,13413303023,4384074239999,94097203200000,1.0,0.00305955,0.0001425473
